date,price,bedrooms,grade,living_in_m2,real_bathrooms,quartile_zone
9/3/2014,249900,3,7,102.1933,1,2
4/28/2015,872750,3,10,266.63161,2,4
7/23/2014,337000,3,7,136.56741,2,3
7/28/2014,469775,2,7,142.14159,1,4
5/4/2015,605000,3,7,154.21898,2,3
11/10/2014,315000,4,9,165.36734,2,2
10/20/2014,850000,3,8,143.07062,2,4
4/8/2015,525000,3,9,197.88339,2,2
6/2/2014,985000,3,8,155.14801,1,4
4/10/2015,725000,4,10,242.47683,3,3
12/5/2014,330000,4,8,276.85094,2,1
11/18/2014,565000,5,7,265.70258,3,2
4/24/2015,575000,3,7,160.72219,2,4
5/23/2014,606000,3,7,139.3545,1,3
4/17/2015,499922,3,7,135.63838,2,3
5/7/2014,651000,3,10,301.00572,2,1
2/13/2015,550000,3,7,93.83203,1,3
6/26/2014,530000,3,8,216.46399,2,4
6/26/2014,1387800,3,10,230.39944,3,4
4/12/2015,575000,2,8,114.27069,1,3
9/16/2014,209900,3,5,95.69009,1,1
8/21/2014,305000,3,7,138.42547,2,3
12/4/2014,385000,4,7,244.33489,2,1
10/29/2014,240000,5,7,228.54138,1,1
4/7/2015,265000,3,7,138.332567,2,1
4/29/2015,533000,3,8,118.91584,3,3
6/17/2014,310000,4,7,173.72861,2,2
12/4/2014,294500,3,7,163.50928,2,3
9/26/2014,350000,4,8,232.2575,2,2
3/31/2015,428000,2,8,131.364842,2,4
7/16/2014,300000,3,7,194.16727,2,1
6/2/2014,455000,2,7,105.90942,1,3
6/25/2014,1065000,5,10,313.08311,3,4
10/21/2014,600000,4,8,219.25108,2,4
3/9/2015,295000,4,7,153.28995,2,2
3/13/2015,1100000,5,8,234.11556,2,4
2/26/2015,635000,4,8,193.23824,2,2
10/24/2014,590000,4,8,343.7411,2,4
6/16/2014,963000,4,10,304.72184,3,3
7/22/2014,848750,6,8,293.57348,3,3
6/24/2014,225000,3,7,123.56099,1,1
4/15/2015,265000,3,6,126.34808,1,1
10/27/2014,483000,4,7,113.34166,1,3
7/23/2014,420000,2,7,98.47718,1,3
7/8/2014,527700,5,8,261.98646,2,4
5/1/2015,335000,3,7,173.72861,2,2
7/22/2014,356200,3,7,157.00607,2,1
5/22/2014,585000,4,7,278.709,1,2
3/25/2015,310000,3,6,115.19972,1,3
5/22/2014,432000,3,6,204.3866,2,4
9/15/2014,459000,2,8,115.19972,2,3
3/23/2015,525000,2,7,92.903,1,3
6/17/2014,332000,3,7,142.14159,2,3
10/8/2014,375000,5,8,248.98004,3,1
6/13/2014,129000,2,6,106.83845,1,1
10/29/2014,600000,3,7,125.41905,2,4
5/12/2014,192000,2,6,65.0321,1,2
5/5/2015,295000,3,7,157.00607,2,2
4/10/2015,500000,3,8,184.87697,2,3
8/25/2014,459500,2,7,108.69651,1,3
10/16/2014,413000,4,7,221.10914,3,1
6/12/2014,580000,5,7,191.38018,2,4
2/25/2015,262000,1,3,48.30956,0,1
5/29/2014,367500,2,6,75.25143,1,2
5/6/2014,655500,4,8,314.01214,3,3
9/26/2014,560000,3,9,319.58632,2,2
8/6/2014,300000,2,6,196.95436,1,3
9/29/2014,1031000,3,7,381.83133,2,4
4/30/2015,222000,3,6,91.97397,1,1
11/5/2014,302000,3,7,148.6448,1,3
12/17/2014,440000,4,9,259.942594,2,1
6/27/2014,561500,3,7,182.08988,1,3
6/3/2014,712500,3,7,154.21898,1,4
8/14/2014,540000,4,8,209.96078,1,4
6/17/2014,535000,4,9,285.21221,2,3
6/5/2014,453500,4,7,185.806,1,2
11/4/2014,238000,3,7,153.28995,2,1
5/6/2014,425000,4,7,141.21256,2,2
5/22/2014,625000,3,7,191.38018,1,4
7/17/2014,346100,3,7,130.0642,2,3
4/9/2015,550000,3,8,174.65764,2,4
7/30/2014,1017000,4,8,241.5478,1,4
8/20/2014,535000,4,8,219.25108,2,2
4/13/2015,179000,2,6,66.89016,1,1
7/29/2014,331292,3,7,154.21898,1,2
12/31/2014,272000,4,7,168.15443,2,1
9/24/2014,382000,3,8,126.34808,2,2
6/5/2014,547000,3,7,137.49644,2,2
2/10/2015,671500,3,8,164.43831,2,3
8/26/2014,294010,3,6,143.99965,1,1
10/30/2014,230000,6,7,202.52854,3,1
11/20/2014,315000,3,7,130.99323,2,1
3/11/2015,395000,3,9,213.6769,2,1
6/27/2014,453000,4,8,213.6769,2,2
3/17/2015,890000,6,8,257.34131,3,3
6/9/2014,550000,3,7,209.96078,2,4
10/29/2014,608000,3,8,163.50928,2,4
12/8/2014,645000,3,9,272.20579,2,4
1/13/2015,451101,2,8,140.28353,1,4
11/18/2014,480000,3,7,219.25108,2,2
3/5/2015,230000,4,7,133.78032,2,1
10/27/2014,610000,4,8,154.21898,2,3
7/31/2014,300000,4,8,193.23824,2,3
2/5/2015,599900,3,8,242.012315,1,2
8/27/2014,1054710,4,9,391.12163,3,4
3/3/2015,405000,3,7,98.47718,2,3
1/12/2015,400000,3,6,181.16085,1,2
3/13/2015,580000,3,7,146.78674,2,4
10/29/2014,385195,1,6,65.96113,1,3
11/5/2014,1295000,3,10,310.29602,2,4
7/18/2014,705000,2,8,215.53496,1,4
8/25/2014,500000,2,7,89.18688,1,3
3/11/2015,474950,4,9,188.59309,1,2
2/13/2015,241000,3,7,94.76106,1,1
6/25/2014,346500,3,7,106.83845,1,1
10/1/2014,478000,2,7,111.4836,2,4
10/24/2014,775000,3,7,186.73503,2,3
8/5/2014,310000,3,6,138.42547,1,3
6/13/2014,300000,4,8,250.8381,2,1
11/6/2014,230000,2,4,136.56741,1,3
3/27/2015,343000,2,7,102.1933,1,2
2/2/2015,616750,3,9,198.81242,1,1
7/28/2014,215000,3,7,109.62554,1,1
6/29/2014,325000,5,7,197.88339,2,2
1/14/2015,235000,3,7,155.14801,2,1
1/29/2015,524000,4,8,203.45757,2,4
1/29/2015,329000,3,7,114.27069,1,2
10/7/2014,690000,3,8,192.30921,1,3
4/17/2015,840000,4,8,219.25108,2,4
4/20/2015,563750,4,8,249.90907,2,3
7/15/2014,372000,4,7,175.58667,1,2
8/20/2014,367500,3,7,145.85771,1,2
2/19/2015,289900,3,6,109.62554,1,1
3/9/2015,260000,2,6,64.10307,1,2
5/12/2014,1315000,4,10,321.44438,3,3
12/30/2014,1060000,3,10,250.8381,2,4
7/2/2014,489000,3,9,343.7411,3,1
6/25/2014,349000,3,6,93.83203,1,2
4/15/2015,240000,3,6,165.36734,1,2
3/24/2015,334950,3,8,150.50286,2,1
12/18/2014,245000,3,7,132.108066,2,1
2/19/2015,241000,3,7,153.28995,2,1
11/21/2014,950000,4,8,232.2575,2,4
7/14/2014,605000,2,8,117.98681,2,3
9/26/2014,240000,3,7,95.69009,2,1
12/15/2014,455000,4,7,196.95436,2,3
6/26/2014,177500,3,7,113.34166,1,1
5/2/2014,588500,3,8,216.46399,1,4
4/7/2015,249500,2,6,83.6127,1,1
4/28/2015,863500,4,8,301.93475,3,3
12/10/2014,1075000,4,8,277.77997,2,3
10/7/2014,390000,3,7,179.30279,2,2
12/1/2014,320000,4,7,160.72219,1,3
8/6/2014,648000,4,9,243.40586,2,4
9/2/2014,1437500,4,11,409.70223,3,2
3/17/2015,475000,3,7,186.73503,3,2
4/13/2015,567500,3,8,193.23824,2,4
9/28/2014,440000,4,7,207.17369,2,2
1/5/2015,135000,3,5,78.03852,1,1
1/5/2015,317500,4,7,160.72219,1,3
4/10/2015,498000,3,7,157.00607,2,4
2/4/2015,305000,5,8,232.2575,2,1
6/6/2014,545000,4,7,189.52212,2,3
8/18/2014,535000,3,9,259.19937,2,3
6/13/2014,845000,4,9,378.11521,2,2
4/30/2015,375000,3,6,143.07062,2,2
7/7/2014,558000,2,6,146.78674,2,3
10/13/2014,470000,2,7,110.55457,1,3
4/10/2015,402500,3,7,119.84487,1,2
4/3/2015,325000,5,5,160.72219,2,2
2/16/2015,750000,4,9,233.18653,2,4
7/15/2014,473000,5,7,202.52854,3,2
5/19/2014,215000,2,7,149.57383,2,2
11/13/2014,400000,2,8,124.49002,2,4
6/30/2014,544000,3,8,135.63838,2,3
8/4/2014,942000,4,8,293.57348,2,2
10/29/2014,650000,3,7,154.21898,1,3
5/13/2014,373000,5,8,278.801903,2,1
9/25/2014,210500,2,6,189.52212,1,1
12/8/2014,458450,4,7,123.56099,1,3
11/26/2014,699950,2,8,222.03817,2,4
2/20/2015,305000,4,8,225.75429,2,1
12/3/2014,500000,3,8,138.42547,3,4
9/29/2014,270000,4,7,226.68332,2,1
4/3/2015,635000,4,8,195.0963,3,3
8/5/2014,269000,3,7,112.41263,2,1
5/27/2014,970000,5,8,323.30244,3,4
8/14/2014,423000,4,7,157.9351,1,2
3/24/2015,397950,4,7,219.25108,1,2
5/13/2014,665000,3,7,180.23182,2,3
9/4/2014,375000,3,7,117.05778,1,2
7/29/2014,200000,3,7,119.84487,2,1
9/9/2014,301000,3,7,95.69009,1,2
4/2/2015,375000,3,8,217.39302,2,1
9/9/2014,660000,3,9,246.19295,2,2
6/13/2014,430000,3,8,177.44473,2,4
12/29/2014,250000,3,7,141.21256,1,1
7/8/2014,782000,4,10,489.59881,3,1
8/4/2014,553500,2,7,78.96755,1,4
1/28/2015,175000,2,7,130.99323,1,1
7/24/2014,335000,2,6,92.903,1,3
4/1/2015,355000,5,7,235.04459,2,1
2/4/2015,580000,3,8,152.36092,2,4
6/20/2014,511500,4,7,126.34808,1,3
5/1/2015,380000,3,7,132.85129,1,4
6/25/2014,152000,3,6,101.26427,1,1
12/3/2014,675000,4,9,271.27676,2,3
2/11/2015,386500,3,7,141.21256,1,2
11/24/2014,225000,3,5,89.18688,1,2
1/16/2015,453000,3,7,169.08346,2,2
3/4/2015,607000,4,7,138.42547,2,3
5/18/2014,352500,3,7,130.99323,2,3
3/19/2015,518000,4,8,259.19937,2,3
8/1/2014,359950,4,8,279.63803,2,1
1/8/2015,987500,4,10,303.79281,2,4
6/16/2014,418000,4,7,113.34166,1,3
3/27/2015,700000,4,6,120.7739,1,1
11/3/2014,825000,3,9,234.11556,2,4
8/1/2014,464500,4,7,162.58025,2,2
10/3/2014,415000,3,7,246.19295,1,2
9/26/2014,401000,3,6,104.05136,1,3
8/6/2014,700000,4,10,287.9993,2,4
4/27/2015,472000,5,8,238.76071,2,2
3/19/2015,623000,3,8,222.03817,2,2
7/7/2014,685000,3,8,188.59309,3,4
7/24/2014,398000,4,7,190.45115,2,2
4/1/2015,650000,3,8,183.01891,1,4
4/30/2015,274950,3,7,145.85771,2,2
7/21/2014,233000,3,7,125.41905,2,2
10/7/2014,305000,4,7,207.17369,2,1
10/15/2014,315450,3,7,104.98039,1,2
4/14/2015,490000,3,7,131.92226,1,4
7/22/2014,305000,4,8,195.0963,2,1
3/2/2015,1300000,5,11,387.40551,2,4
9/11/2014,1150000,3,11,293.57348,2,4
6/10/2014,899900,4,8,239.68974,2,4
5/22/2014,259000,3,7,143.99965,2,1
5/15/2014,467000,3,7,154.21898,1,2
5/7/2014,640000,3,9,210.88981,3,2
10/23/2014,315000,3,7,154.21898,1,2
7/22/2014,255000,4,7,163.50928,2,1
5/12/2014,1050000,4,10,304.72184,3,4
2/3/2015,299000,4,8,222.9672,2,1
3/20/2015,295000,3,9,171.87055,2,1
6/6/2014,1035000,4,10,320.51535,3,2
12/18/2014,329000,4,9,246.19295,2,1
2/24/2015,229950,3,5,95.69009,0,1
12/4/2014,310000,4,8,179.30279,2,1
7/15/2014,263000,3,8,166.29637,1,1
12/2/2014,432500,6,7,286.14124,2,3
10/31/2014,401000,2,7,78.03852,1,3
7/3/2014,519995,4,8,240.61877,3,3
1/7/2015,937500,4,11,515.147135,4,2
9/24/2014,364000,2,7,118.91584,2,3
4/8/2015,475000,3,7,167.2254,2,2
6/26/2014,440000,4,7,200.67048,2,2
6/6/2014,735000,4,9,261.98646,2,2
6/18/2014,540000,4,8,190.45115,2,4
6/17/2014,536000,4,8,184.87697,2,3
8/21/2014,263500,2,6,69.67725,1,1
3/6/2015,850000,3,9,217.39302,2,4
4/15/2015,1240000,4,8,279.63803,3,3
6/3/2014,575000,4,10,289.85736,2,3
6/16/2014,285500,4,8,182.08988,1,1
6/25/2014,260000,2,6,104.05136,1,1
7/21/2014,175000,3,7,95.69009,1,2
8/26/2014,414900,3,7,117.05778,1,3
7/23/2014,379500,3,8,170.01249,2,3
12/4/2014,538000,3,7,185.806,2,4
3/19/2015,410000,3,7,174.65764,1,3
11/24/2014,215000,3,7,117.05778,1,1
5/12/2014,660000,4,8,236.90265,2,4
6/30/2014,439000,3,8,295.43154,2,2
1/27/2015,550000,3,7,138.42547,2,3
4/12/2015,375000,4,7,132.85129,2,1
5/20/2014,760000,4,9,227.61235,1,4
12/17/2014,642860,4,8,234.11556,2,3
10/27/2014,246000,3,7,184.87697,2,1
2/26/2015,454900,3,8,197.88339,1,3
1/5/2015,445000,4,8,215.53496,2,2
8/5/2014,402000,5,7,200.67048,2,2
11/17/2014,230000,3,7,124.49002,2,2
6/12/2014,299000,3,7,205.31563,2,1
7/1/2014,245000,3,6,110.55457,2,2
11/7/2014,485000,3,9,269.4187,2,2
6/2/2014,285000,2,7,128.20614,2,2
1/7/2015,528000,3,8,261.05743,2,3
3/21/2015,462000,4,7,191.38018,2,2
2/10/2015,339000,4,8,269.4187,2,1
2/17/2015,429900,4,8,169.08346,1,2
10/30/2014,249900,2,6,136.56741,2,2
12/1/2014,775000,3,8,327.01856,1,3
9/17/2014,345000,3,7,115.19972,1,4
12/1/2014,500000,3,8,206.24466,1,4
6/23/2014,471001,3,7,167.2254,1,3
5/7/2015,415000,3,7,161.65122,1,2
7/21/2014,439900,5,7,314.94117,3,2
5/7/2014,314950,3,7,96.61912,1,3
7/18/2014,187300,2,6,121.70293,1,2
9/23/2014,480000,3,8,169.08346,2,4
11/13/2014,1300000,3,9,315.8702,3,4
3/5/2015,561000,4,8,236.90265,2,3
7/9/2014,486000,4,10,330.73468,2,1
10/14/2014,702000,4,7,360.46364,2,4
6/4/2014,746000,3,8,220.18011,2,4
4/22/2015,220650,2,7,135.63838,1,2
2/6/2015,800000,4,9,458.94082,2,1
2/27/2015,295000,4,7,130.0642,1,2
5/3/2014,625000,4,8,271.27676,2,3
7/11/2014,450000,3,8,168.15443,2,3
8/25/2014,195000,3,7,110.55457,1,2
10/28/2014,520000,2,8,170.94152,1,3
2/9/2015,366000,3,8,220.18011,2,2
5/14/2014,510000,3,8,201.59951,1,4
12/10/2014,399990,5,7,157.00607,2,1
3/26/2015,300000,4,7,184.319552,3,1
9/18/2014,609000,3,9,244.33489,2,2
6/20/2014,681500,5,8,302.86378,2,3
5/27/2014,527500,3,8,214.60593,1,3
3/6/2015,619100,3,7,173.72861,1,4
7/14/2014,529950,3,7,143.07062,2,4
7/7/2014,245000,2,7,139.3545,1,2
12/3/2014,365500,2,6,105.90942,1,3
10/2/2014,652000,3,7,197.88339,2,3
2/20/2015,220000,3,7,135.63838,1,1
3/3/2015,420000,4,11,312.15408,2,1
3/31/2015,675000,4,8,220.18011,2,3
9/23/2014,590000,4,7,208.10272,2,3
3/16/2015,433000,3,7,185.806,2,2
9/4/2014,1046250,2,10,216.46399,3,4
7/10/2014,770000,5,9,278.709,2,4
1/22/2015,626000,4,8,238.76071,2,3
4/7/2015,825000,4,8,270.34773,3,3
3/24/2015,757500,4,9,317.72826,2,4
12/2/2014,357000,3,7,147.71577,1,2
10/29/2014,572500,5,8,216.46399,1,3
6/18/2014,1399950,4,11,359.53461,2,4
4/22/2015,305000,3,6,104.05136,1,3
7/31/2014,460000,3,7,130.0642,1,4
2/12/2015,178500,3,6,83.6127,1,1
3/11/2015,520000,2,7,116.12875,1,3
4/13/2015,399000,4,7,139.3545,1,2
5/12/2014,368000,3,7,118.91584,1,3
5/28/2014,224000,3,7,144.92868,1,1
8/20/2014,738950,4,8,209.96078,2,4
5/21/2014,625000,4,8,244.33489,2,3
7/18/2014,301950,3,7,127.27711,1,3
6/9/2014,489000,3,8,139.3545,3,3
7/21/2014,370000,3,8,153.28995,2,2
9/8/2014,834950,5,9,337.23789,3,2
8/28/2014,699800,2,8,221.10914,2,4
5/28/2014,1400000,4,11,436.6441,3,3
6/20/2014,715000,4,9,305.65087,2,4
7/8/2014,645000,4,9,264.77355,2,4
5/13/2014,415000,3,6,182.08988,1,2
10/2/2014,490000,4,7,416.20544,4,1
1/20/2015,299000,3,7,186.73503,1,1
9/17/2014,279200,1,5,59.45792,1,3
4/17/2015,267500,3,7,130.0642,2,1
11/13/2014,276000,3,7,134.70935,2,1
1/5/2015,419950,4,8,173.72861,1,3
10/20/2014,359800,5,8,201.59951,2,1
3/31/2015,650000,3,9,221.10914,2,2
3/31/2015,480000,5,7,189.52212,2,4
1/9/2015,367500,3,7,117.98681,1,2
9/4/2014,507000,3,7,109.62554,1,3
11/18/2014,988830,5,9,382.295845,3,4
11/18/2014,352000,3,7,194.16727,2,2
8/25/2014,660000,3,8,209.96078,3,3
12/24/2014,370000,3,6,87.32882,1,3
10/24/2014,355000,3,6,112.41263,1,3
9/29/2014,388000,4,9,194.16727,2,1
3/5/2015,259950,2,9,99.40621,2,1
7/22/2014,319950,4,8,189.336314,2,1
4/24/2015,290750,3,7,117.98681,2,2
7/23/2014,188500,2,8,115.19972,1,1
11/13/2014,250000,4,6,133.78032,1,2
5/15/2014,400000,3,7,151.43189,1,2
9/23/2014,354000,4,8,269.4187,2,1
4/24/2015,255000,2,7,137.49644,1,1
5/21/2014,525000,3,8,134.70935,1,2
8/18/2014,530000,3,8,186.73503,2,3
4/27/2015,299000,3,8,146.043516,2,1
1/2/2015,147500,3,7,114.27069,1,1
10/27/2014,155000,3,7,90.11591,1,1
9/9/2014,738515,5,9,312.15408,2,3
7/10/2014,114975,2,6,68.74822,1,2
8/5/2014,269900,5,7,162.58025,1,1
8/14/2014,364000,4,8,193.23824,2,3
7/23/2014,590000,3,8,224.82526,2,2
5/6/2014,312000,4,7,120.7739,2,2
10/30/2014,430000,3,7,144.92868,1,2
3/16/2015,320000,3,6,138.42547,1,3
8/15/2014,900000,4,10,366.96685,2,3
12/8/2014,760000,5,7,364.17976,2,3
10/24/2014,1375000,4,10,325.1605,3,4
6/18/2014,690000,3,9,143.07062,3,3
6/26/2014,675750,4,9,257.34131,2,3
4/20/2015,391000,3,8,138.42547,2,4
4/14/2015,280005,3,7,104.98039,1,1
10/7/2014,439000,3,7,156.07704,2,3
2/27/2015,1450000,4,10,265.70258,3,4
6/30/2014,337000,4,7,207.17369,2,1
8/5/2014,460000,3,7,127.27711,1,4
7/23/2014,282500,3,7,155.14801,2,1
7/16/2014,549900,3,7,128.20614,1,3
8/27/2014,699000,3,10,254.55422,2,4
10/28/2014,940000,4,9,260.1284,2,4
7/16/2014,520000,3,8,171.87055,2,3
3/12/2015,249000,3,7,157.9351,1,1
10/17/2014,324450,3,7,131.92226,2,2
9/4/2014,266750,3,7,153.28995,2,1
3/31/2015,982218,3,9,217.39302,1,4
9/9/2014,395000,4,7,133.78032,1,2
10/20/2014,574500,4,9,132.85129,1,2
5/12/2015,625000,5,9,372.54103,3,1
4/7/2015,845000,4,9,222.03817,2,3
8/29/2014,533300,4,9,257.34131,2,2
12/2/2014,210000,3,7,133.78032,2,1
8/12/2014,406650,2,6,99.40621,1,2
6/3/2014,193000,3,7,109.62554,1,1
5/6/2014,404000,4,7,170.94152,1,3
5/5/2014,618500,3,7,167.2254,2,3
4/14/2015,510000,4,7,241.5478,2,3
7/23/2014,435000,4,7,226.68332,2,3
12/18/2014,327000,3,8,168.15443,2,1
3/26/2015,970000,4,10,411.56029,2,4
1/20/2015,535000,3,7,233.18653,2,4
6/30/2014,289950,3,7,163.50928,2,1
12/9/2014,685000,6,8,257.34131,2,4
3/9/2015,535950,3,9,220.18011,2,3
9/18/2014,353900,3,8,233.836851,2,1
6/13/2014,590000,4,8,186.73503,2,3
6/24/2014,360000,3,7,139.3545,1,2
4/30/2015,425000,3,9,246.19295,2,1
5/14/2014,625000,4,7,156.07704,2,4
9/21/2014,500000,4,9,248.05101,3,2
5/28/2014,395000,3,7,209.03175,2,3
5/7/2014,510000,4,8,225.75429,2,2
9/5/2014,460000,3,7,131.92226,1,4
11/17/2014,375000,3,7,96.61912,1,4
1/22/2015,400000,2,7,85.47076,1,3
9/2/2014,635000,3,9,160.72219,3,4
8/14/2014,835000,3,8,234.11556,2,2
4/28/2015,295000,4,8,200.67048,2,1
9/16/2014,485000,2,8,140.28353,2,4
11/13/2014,166600,3,7,106.83845,1,1
7/17/2014,443500,3,7,201.59951,2,3
5/9/2014,445000,4,7,153.28995,2,3
11/25/2014,279000,3,7,152.36092,2,1
8/12/2014,420000,3,8,191.38018,2,3
4/3/2015,331210,4,8,208.10272,2,1
6/9/2014,250000,5,7,234.11556,1,1
2/24/2015,270000,4,7,160.72219,1,2
9/12/2014,470000,3,8,211.81884,2,3
8/27/2014,475226,3,8,196.95436,2,3
8/27/2014,350000,3,8,126.34808,1,2
4/15/2015,325000,4,8,189.52212,2,1
7/15/2014,305000,3,7,95.69009,1,1
12/8/2014,800000,4,9,222.03817,2,4
3/2/2015,750000,4,9,261.05743,2,4
8/7/2014,339999,4,6,161.65122,2,2
7/24/2014,346950,3,8,189.52212,2,2
4/21/2015,1387000,4,11,417.13447,4,4
2/2/2015,495000,3,8,172.79958,2,2
7/18/2014,670000,3,7,118.91584,1,4
6/12/2014,531000,3,9,196.95436,2,3
8/8/2014,425000,2,7,90.11591,1,3
12/16/2014,475000,4,7,248.98004,2,3
11/26/2014,469000,3,7,243.40586,2,2
5/30/2014,168000,2,8,113.34166,1,1
8/25/2014,1000000,5,8,311.22505,3,3
4/15/2015,272000,4,7,165.36734,2,1
6/12/2014,440000,3,7,158.86413,1,2
8/12/2014,268500,4,8,155.14801,1,1
2/13/2015,560000,4,7,128.20614,2,3
9/19/2014,280000,4,8,179.674402,2,1
9/2/2014,409950,4,8,225.75429,3,2
9/10/2014,710500,3,8,189.52212,1,3
10/24/2014,160000,3,6,93.83203,1,1
3/19/2015,688888,3,9,239.68974,3,3
8/14/2014,350000,1,6,83.6127,1,2
10/10/2014,870000,4,9,246.19295,2,4
4/13/2015,456000,3,8,169.08346,2,4
12/15/2014,379950,2,7,80.82561,1,3
6/20/2014,332000,3,6,140.28353,2,2
12/15/2014,191000,3,7,91.97397,1,1
1/2/2015,345000,4,8,215.53496,2,1
3/24/2015,736000,3,8,229.47041,2,4
9/2/2014,787500,2,8,222.03817,2,2
10/31/2014,490000,4,8,246.19295,2,2
4/1/2015,905000,3,10,320.51535,2,3
8/20/2014,747450,3,8,196.02533,2,3
8/29/2014,215000,4,7,151.43189,1,1
1/26/2015,840000,5,7,255.48325,3,3
3/13/2015,430000,2,7,88.25785,1,2
2/11/2015,190000,2,6,65.0321,1,2
9/19/2014,285000,5,7,196.02533,3,2
4/22/2015,525000,3,8,170.94152,1,4
3/23/2015,597000,4,8,220.18011,2,4
11/7/2014,655000,3,7,117.98681,1,4
3/20/2015,707500,3,7,139.3545,1,4
3/5/2015,205000,4,7,124.49002,1,1
5/2/2014,257950,3,7,127.27711,1,1
12/2/2014,330000,3,9,220.18011,2,1
3/30/2015,410000,4,7,186.73503,2,2
1/30/2015,662500,3,7,192.30921,2,3
10/2/2014,1300000,4,9,322.37341,2,4
7/28/2014,424000,3,9,204.3866,2,1
4/28/2015,175000,1,5,57.59986,1,1
7/10/2014,657000,4,8,245.26392,2,2
6/11/2014,852600,4,9,308.43796,2,4
9/16/2014,425000,4,6,100.33524,1,3
9/17/2014,239800,2,8,119.84487,1,1
2/10/2015,593500,5,8,399.4829,3,3
3/27/2015,215000,3,7,130.99323,1,1
1/7/2015,340500,3,7,210.88981,2,1
3/18/2015,677790,6,8,260.1284,3,3
2/5/2015,717500,3,8,235.04459,2,4
6/11/2014,427000,4,7,172.79958,1,4
5/12/2015,750000,4,8,188.59309,1,3
5/9/2014,248000,4,7,200.949189,3,1
8/21/2014,337900,3,7,139.3545,3,3
3/25/2015,1400000,4,10,327.01856,2,4
11/20/2014,365000,4,5,141.21256,1,2
12/12/2014,303000,3,7,191.008568,2,1
8/22/2014,495000,2,7,143.07062,2,3
5/28/2014,242000,3,7,121.70293,1,1
5/11/2015,245000,1,6,36.23217,1,3
10/23/2014,800000,4,10,235.97362,3,4
8/13/2014,206325,5,7,159.79316,2,1
7/9/2014,305000,3,7,167.2254,1,1
4/16/2015,514700,3,8,121.70293,3,3
5/13/2015,415000,3,7,152.36092,2,1
9/20/2014,615000,2,6,112.41263,1,3
11/17/2014,473000,5,10,318.65729,3,1
6/20/2014,1320000,4,11,409.70223,3,4
5/4/2015,369000,4,9,236.90265,2,1
2/18/2015,422500,3,7,182.08988,2,2
11/24/2014,331000,3,7,120.7739,1,3
2/23/2015,265000,5,6,146.78674,1,2
7/22/2014,700000,3,8,203.45757,2,4
3/23/2015,265000,4,6,132.85129,1,2
9/9/2014,359950,3,7,145.85771,1,2
11/17/2014,600000,4,7,183.01891,2,3
3/29/2015,667750,4,7,132.85129,1,4
10/1/2014,346000,2,7,99.40621,1,3
9/19/2014,779950,4,9,263.84452,2,4
3/16/2015,418000,4,7,255.48325,2,2
8/13/2014,535000,3,8,122.63196,2,3
8/8/2014,399000,3,7,180.23182,2,2
1/13/2015,832000,4,10,296.36057,2,4
10/7/2014,559000,2,8,179.30279,2,4
6/12/2014,850000,4,9,197.88339,2,4
1/22/2015,260250,3,7,138.42547,1,2
4/10/2015,729999,6,9,334.4508,4,2
3/25/2015,230000,3,7,116.12875,1,1
3/10/2015,1135000,4,9,274.99288,3,4
5/14/2015,440000,5,6,132.85129,2,2
9/9/2014,697000,4,8,293.57348,2,4
9/10/2014,525000,3,8,266.63161,1,2
10/29/2014,610000,4,8,204.3866,2,3
7/29/2014,1100000,4,9,307.50893,2,4
3/23/2015,826000,2,7,98.47718,1,3
9/2/2014,207000,3,7,141.21256,2,2
6/10/2014,750000,5,7,255.48325,3,4
2/9/2015,262000,3,7,157.9351,1,1
9/25/2014,383000,3,7,106.83845,1,4
4/27/2015,306000,2,7,86.39979,1,2
3/24/2015,490000,4,7,238.76071,2,3
5/21/2014,270000,3,6,129.13517,1,1
12/18/2014,420000,3,8,166.29637,1,2
3/10/2015,722080,3,9,341.88304,3,4
6/5/2014,237000,3,7,104.98039,1,1
4/23/2015,1200000,4,10,365.10879,3,3
3/23/2015,635000,4,8,238.76071,2,4
5/8/2014,375000,6,7,297.847018,2,1
5/20/2014,330000,3,6,109.62554,1,3
12/30/2014,685000,3,7,135.63838,2,4
10/14/2014,612000,3,7,161.65122,3,3
9/18/2014,227000,3,6,104.98039,1,1
4/24/2015,427000,4,7,135.63838,1,3
5/2/2014,499950,4,8,265.70258,2,3
4/10/2015,650100,2,7,162.58025,1,4
9/2/2014,725000,3,10,276.85094,2,4
8/19/2014,1057000,2,11,220.18011,1,2
3/25/2015,247500,3,7,154.21898,1,1
4/9/2015,286000,3,7,88.25785,1,2
6/3/2014,960000,5,10,282.42512,2,4
11/21/2014,544900,3,8,184.87697,2,4
6/24/2014,970000,3,9,284.28318,2,3
3/20/2015,352000,5,7,269.4187,2,1
2/11/2015,549010,2,7,144.92868,1,3
12/11/2014,585000,3,8,200.67048,2,4
5/6/2015,345000,3,8,128.20614,2,3
1/13/2015,515000,5,8,353.96043,2,1
7/10/2014,307150,3,7,137.49644,1,2
12/4/2014,280000,3,7,132.85129,2,2
6/26/2014,359000,5,7,180.23182,1,2
4/30/2015,282000,3,7,144.185456,2,1
3/25/2015,168000,3,6,106.83845,1,1
4/22/2015,460000,3,7,111.4836,2,3
5/18/2014,415000,3,8,230.39944,2,1
6/24/2014,850000,4,10,364.17976,3,4
10/27/2014,535000,4,7,178.37376,1,3
9/22/2014,620000,4,9,232.2575,2,2
